GOOGLE_REVIEWS ID,Business Rating,Business Reviews,Source URL,Business Name,Author Name,Local Guide,Review Text,Review Rating,Review Date,Author URL,Topic Keywords,Topics
393,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Sam  Dojcsak,"",just got off the phone with an auto tech...i know this is their busy season but you're in customer service...just fake being kind to people who are calling in for a status update before they come into an already hectic job environment.,1 star,4 years ago,https://www.google.com/maps/contrib/117498248149831399256/reviews?hl=en-CA,"[auto, customer, people]","[3, 1]"
394,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",John  Poulimenos,"",excellent,5 stars,a year ago,https://www.google.com/maps/contrib/109833185497342830542/reviews?hl=en-CA,[],[]
395,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Blueride  Transport  Inc.,Local Guide,👍🏿👍🏿,2 stars,2 years ago,https://www.google.com/maps/contrib/108515341576016815106/reviews?hl=en-CA,[],[]
396,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Marcos  Dos  Santos,"",(translated by google) very good! highly recommend! (original) muito bom! recomendo!,4 stars,8 months ago,https://www.google.com/maps/contrib/115718290305665286901/reviews?hl=en-CA,[good],[4]
397,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Yingfan  Cheung,Local Guide,(translated by google) you can find a lot of daily necessities when you go to school here (original) 在这里上学可以找到很多日用品,4 stars,11 months ago,https://www.google.com/maps/contrib/102031004444232149705/reviews?hl=en-CA,[find],[2]
398,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Amandeep  Sandhu,"",awsom,5 stars,2 years ago,https://www.google.com/maps/contrib/114872759240189139099/reviews?hl=en-CA,[],[]
399,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Stace  Yates,Local Guide,none,5 stars,9 months ago,https://www.google.com/maps/contrib/118209716455343780686/reviews?hl=en-CA,[],[]
400,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Joshua  Longlade,"",none,4 stars,a year ago,https://www.google.com/maps/contrib/116134568279838739182/reviews?hl=en-CA,[],[]
401,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Melissa  Kupresak,Local Guide,none,4 stars,10 months ago,https://www.google.com/maps/contrib/111674217648425289501/reviews?hl=en-CA,[],[]
402,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",robert  johnson,"",none,3 stars,9 months ago,https://www.google.com/maps/contrib/107763517003400753457/reviews?hl=en-CA,[],[]
403,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",J  Hook,"",none,4 stars,4 months ago,https://www.google.com/maps/contrib/115317325064935601007/reviews?hl=en-CA,[],[]
404,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Craig  Cowie,Local Guide,none,4 stars,a year ago,https://www.google.com/maps/contrib/112339549702907611085/reviews?hl=en-CA,[],[]
405,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",John  Eby,Local Guide,none,5 stars,4 months ago,https://www.google.com/maps/contrib/105164265350742461162/reviews?hl=en-CA,[],[]
406,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Diana  Tedford,"",none,5 stars,9 months ago,https://www.google.com/maps/contrib/106262340053681912984/reviews?hl=en-CA,[],[]
407,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Wayne  Cyrus,Local Guide,none,4 stars,11 months ago,https://www.google.com/maps/contrib/102165328933967500620/reviews?hl=en-CA,[],[]
408,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Rik  noppe,"",none,1 star,4 months ago,https://www.google.com/maps/contrib/109856801236920315269/reviews?hl=en-CA,[],[]
409,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",nathan  connor,"",none,1 star,a year ago,https://www.google.com/maps/contrib/109426085973511208145/reviews?hl=en-CA,[],[]
410,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Anna  Wilson,Local Guide,none,4 stars,a year ago,https://www.google.com/maps/contrib/113637532865937371416/reviews?hl=en-CA,[],[]
411,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Wannita  Morris-Wall,Local Guide,none,5 stars,4 months ago,https://www.google.com/maps/contrib/103742747970318773732/reviews?hl=en-CA,[],[]
412,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Leigh  Clewlow,Local Guide,none,5 stars,6 months ago,https://www.google.com/maps/contrib/112498423855980257386/reviews?hl=en-CA,[],[]
413,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Jonathan,Local Guide,none,5 stars,7 months ago,https://www.google.com/maps/contrib/100608479824116792263/reviews?hl=en-CA,[],[]
414,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",David  Joyeux,Local Guide,none,4 stars,8 months ago,https://www.google.com/maps/contrib/114988068616750814992/reviews?hl=en-CA,[],[]
415,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",william  mcknight,Local Guide,none,2 stars,8 months ago,https://www.google.com/maps/contrib/104586507579766668304/reviews?hl=en-CA,[],[]
416,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Lee  Draper,Local Guide,none,4 stars,6 months ago,https://www.google.com/maps/contrib/117404340775308587679/reviews?hl=en-CA,[],[]
417,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Richard  Vroom,Local Guide,none,2 stars,10 months ago,https://www.google.com/maps/contrib/102800772137263530012/reviews?hl=en-CA,[],[]
418,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Ray  Smollett,"",none,4 stars,2 months ago,https://www.google.com/maps/contrib/116880594030760466351/reviews?hl=en-CA,[],[]
419,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",S.  Williams,Local Guide,none,3 stars,5 months ago,https://www.google.com/maps/contrib/104169388041654924233/reviews?hl=en-CA,[],[]
420,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Debbie  Mast,"",none,3 stars,3 months ago,https://www.google.com/maps/contrib/115631096664637821121/reviews?hl=en-CA,[],[]
421,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Holly  Anderson,"",none,4 stars,6 months ago,https://www.google.com/maps/contrib/113638985534401134604/reviews?hl=en-CA,[],[]
422,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Angela  McCully,Local Guide,none,4 stars,a month ago,https://www.google.com/maps/contrib/112979910981504851373/reviews?hl=en-CA,[],[]
423,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Cheryl  Peach,Local Guide,none,5 stars,3 months ago,https://www.google.com/maps/contrib/115019288654164117708/reviews?hl=en-CA,[],[]
424,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Blueyaka  Ryder,"",none,3 stars,3 weeks ago,https://www.google.com/maps/contrib/106410664063650353136/reviews?hl=en-CA,[],[]
425,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Marites  Capinding,"",none,5 stars,6 months ago,https://www.google.com/maps/contrib/117091341607544859308/reviews?hl=en-CA,[],[]
426,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Kory  Besta,Local Guide,none,3 stars,2 months ago,https://www.google.com/maps/contrib/111235497203257532961/reviews?hl=en-CA,[],[]
427,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Scott  Mason,Local Guide,none,4 stars,2 months ago,https://www.google.com/maps/contrib/114045792916718894232/reviews?hl=en-CA,[],[]
428,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",RoseMarie  Rolson,Local Guide,none,4 stars,8 months ago,https://www.google.com/maps/contrib/102462565062000585948/reviews?hl=en-CA,[],[]
429,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Scott  Kitchin,"",none,3 stars,10 months ago,https://www.google.com/maps/contrib/110141965234713456853/reviews?hl=en-CA,[],[]
430,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Greg  Corbett,Local Guide,none,2 stars,a month ago,https://www.google.com/maps/contrib/107292162393893832606/reviews?hl=en-CA,[],[]
431,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",J,Local Guide,none,3 stars,4 months ago,https://www.google.com/maps/contrib/109064640547442240235/reviews?hl=en-CA,[],[]
432,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Yaw  Antwi,Local Guide,none,4 stars,a month ago,https://www.google.com/maps/contrib/108701960278343966071/reviews?hl=en-CA,[],[]
433,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",J.  Perry,Local Guide,none,4 stars,2 months ago,https://www.google.com/maps/contrib/115635923254813842496/reviews?hl=en-CA,[],[]
434,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Jeremy  Mercer,"",none,3 stars,4 months ago,https://www.google.com/maps/contrib/101943791102193865142/reviews?hl=en-CA,[],[]
435,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Drdj  Fox,"",none,3 stars,7 months ago,https://www.google.com/maps/contrib/109781609078827852582/reviews?hl=en-CA,[],[]
436,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Gram  Gunn,Local Guide,none,4 stars,a month ago,https://www.google.com/maps/contrib/102149428447725567138/reviews?hl=en-CA,[],[]
437,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Dee  C,"",none,4 stars,8 months ago,https://www.google.com/maps/contrib/110394581621465523412/reviews?hl=en-CA,[],[]
438,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Brom  Smith,Local Guide,none,4 stars,7 months ago,https://www.google.com/maps/contrib/111881626567197130025/reviews?hl=en-CA,[],[]
439,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Jim  Bennett,Local Guide,none,4 stars,10 months ago,https://www.google.com/maps/contrib/104055300458731213325/reviews?hl=en-CA,[],[]
440,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Richard  Willson,Local Guide,none,4 stars,4 months ago,https://www.google.com/maps/contrib/112091907895895656773/reviews?hl=en-CA,[],[]
441,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Melanie  Holmes,"",none,1 star,a year ago,https://www.google.com/maps/contrib/104301043189871683728/reviews?hl=en-CA,[],[]
442,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Patsy  Joanne  Hill,Local Guide,none,3 stars,10 months ago,https://www.google.com/maps/contrib/106354156342139984414/reviews?hl=en-CA,[],[]
